orgao_id;Id_Antigo;Id_Novo;codigo_setor;nome_setor;ativo;logradouro;numero;complemento;bairro;cidade;estado;cep;telefone;email;data_criacao;data_atualizacao;latitude;longitude
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;75;4a4014cd-aec0-4c83-b321-66f002ecdbd6;013.AGEATPTO;Agência de Atendimento de Paraiso do Tocantins;1;atualizar endereço;0;;CENTRO;PARAISO DO TOCANTINS;TO;77600000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1017021889;-4888231481
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;76;e268d46a-53c2-43e7-ab2b-d2e96d15ce3c;013.AGEATPAR;Agência de Atendimento de Paranã;1;atualizar endereço;0;;CENTRO;PARANA;TO;77360000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1261686606;-478750876
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;77;b7dd4902-4f8c-4989-a067-7cb769496df0;013.AGEATPDR;Agência de Atendimento de Pau D´arco;1;atualizar endereço;0;;CENTRO;PAU DARCO;TO;77785000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-75422365;-4936723715
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;78;c36424d2-fb41-40df-a0da-74f63169f621;013.AGEATPEF;Agência de Atendimento de Pedro Afonso;1;atualizar endereço;0;;CENTRO;GUARAI;TO;77700000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-883809054;-4851318267
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;79;55af91b6-afa0-4713-bcbe-5a9bbf2d8f81;013.AGEATPEI;Agência de Atendimento de Peixe;1;atualizar endereço;0;;CENTRO;PEIXE;TO;77460000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-120378256;-4854199551
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;80;eeee4a8c-cbd0-4b15-9144-29da3c7a192a;013.AGEATPEQ;Agência de Atendimento de Pequizeiro;1;atualizar endereço;0;;CENTRO;PEQUIZEIRO;TO;77730000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-859390611;-4893540697
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;81;5785b3fb-92cb-4be2-8ce9-150432eee430;013.AGEATPIN;Agência de Atendimento de Pindorama do Tocantins;1;atualizar endereço;0;;CENTRO;PINDORAMA DO TOCANTINS;TO;77380000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1113647682;-4757978727
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;82;6a29d8cb-9405-4df6-8283-6581350955b1;013.AGEATPJB;Agência de Atendimento de Ponte Alta do Bom Jesus;1;atualizar endereço;0;;CENTRO;PONTE ALTA DO BOM JESUS;TO;77315000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1208861513;-4647779588
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;83;58b8b5a1-a65e-4905-a5d8-a28d2ecd335f;013.AGEATPOT;Agência de Atendimento de Ponte Alta do Tocantins;1;atualizar endereço;0;;CENTRO;PONTE ALTA DO TOCANTINS;TO;77590000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1074379304;-4753909132
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;84;711f52ac-a353-4b73-8667-01c7c69f139f;013.AGEATPNA;Agência de Atendimento de Porto Nacional;1;atualizar endereço;0;;CENTRO;PORTO NACIONAL;TO;77500-000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-107098676;-4840929633
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;85;97b6de16-1d0f-416c-9ea8-db5aa76ccb16;013.AGEATPRK;Agência de Atendimento de Presidente Kennedy;1;atualizar endereço;0;;CENTRO;PRESIDENTE KENNEDY;TO;77745000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-853044082;-485059783
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;86;71f3d646-4613-4608-b5c4-d9768f5f9cd1;013.AGEATPUG;Agência de Atendimento de Pugmil;1;R. Pernambuco;sem número;;CENTRO;Pugmil;TO;77603-000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1042514622;-4889539361
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;87;201875e9-dad1-4705-b1a5-c2a248fe1cf8;013.AGEATRIC;Agência de Atendimento de Riachinho;1;atualizar endereço;0;;CENTRO;RIACHINHO;TO;77893000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-644324412;-481379494
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;88;6f5f7e33-8948-4557-82e9-1f5fee1585d4;013.AGEATRBO;Agência de Atendimento de Rio dos Bois;1;atualizar endereço;0;;CENTRO;RIO DOS BOIS;TO;77655000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-934391232;-4853537118
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;89;4e1748e4-2f10-4ab7-9d2a-b5dea5b3f10b;013.AGEATRSO;Agência de Atendimento de Rio Sono;1;atualizar endereço;0;;CENTRO;RIO SONO;TO;77635000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-934648625;-4789577062
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;90;e0a27899-c8bf-406b-830a-436a54ce1640;013.AGEATSAN;Agência de Atendimento de Sandolândia;1;atualizar endereço;0;;CENTRO;SANDOLANDIA;TO;77478000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1254003509;-4992708504
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;91;88a97c7a-fcc1-4a77-9ad8-d04e9e8f7cfd;013.AGEATSFE;Agência de Atendimento de Santa Fé do Araguaia;1;atualizar endereço;0;;CENTRO;SANTA FE;TO;77848000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-715015862;-4869158381
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;92;83df18ec-c2e2-4289-bc13-260471f9a81e;013.AGEATSMA;Agência de Atendimento de Santa Maria do Tocantins;1;atualizar endereço;0;;CENTRO;SANTA MARIA DO TOCANTINS;TO;77716000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-877554418;-4774675928
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;93;8aa41b58-d13c-4198-9e41-e2166360c363;013.AGEATSRI;Agência de Atendimento de Santa Rita do Tocantins;1;atualizar endereço;0;;CENTRO;SANTA RITA DO TOCANTINS;TO;77565000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1086434874;-4890788632
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;94;fa78a164-30ec-4818-8b31-77caac1314f2;013.AGEATSRO;Agência de Atendimento de Santa Rosa do Tocantins;1;atualizar endereço;0;;CENTRO;SANTA ROSA DO TOCANTINS;TO;77375000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1144783843;-4811676945
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;95;76cd5477-8070-46ce-834e-e1c88d371ce1;013.AGEATSBT;Agência de Atendimento de São Bento do Tocantins;1;atualizar endereço;0;;CENTRO;SAO BENTO DO TOCANTINS;TO;77958000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-602875052;-4792419609
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;96;b9c865f4-1bb5-4551-8f1e-14bc17e0b488;013.AGEATSMT;Agência de Atendimento de São Miguel do Tocantins;1;atualizar endereço;0;;CENTRO;SAO MIGUEL;TO;77925-000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-555187425;-4757782232
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;97;79c07b23-3144-46d5-8e37-8db86f5b962e;013.AGEATSIL;Agência de Atendimento de Silvanópolis;1;atualizar endereço;0;;CENTRO;SILVANOPOLIS;TO;77580000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1114963657;-4817373238
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;98;e9484dbd-8825-458e-a6fc-823051605c80;013.AGEATSNT;Agência de Atendimento de Sitio Novo do Tocantins;1;atualizar endereço;0;;CENTRO;SITIO NOVO;TO;77940000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-56012818;-4763498621
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;99;9e9e30fc-aa80-4e6a-81eb-ca9c5749f7f4;013.AGEATTAB;Agência de Atendimento de Tabocão;1;atualizar endereço;0;;CENTRO;FORTALEZA DO TABOCAO;TO;77708000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-905745883;-4852028542
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;100;727edb94-5943-4435-b4a3-ee1ae8d8b9c1;013.AGEATTAG;Agência de Atendimento de Taguatinga;1;atualizar endereço;0;;CENTRO;TAGUATINGA;TO;77320000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1240913505;-4643140623
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;101;2a47ff1a-3224-493a-aa14-f01cf0f71d69;013.AGEATTAL;Agência de Atendimento de Talismã;1;atualizar endereço;0;;CENTRO;TALISMA;TO;77483000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1279811766;-4909249063
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;102;2c5dd2c3-cd76-40d5-bc57-6955525789f9;013.AGEATTAQ;Agência de Atendimento de Taquaralto;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;103;62c4d573-a8ef-4fdf-a8ed-048c81dcd9e3;013.AGEATTCN;Agência de Atendimento de Tocantínia;1;atualizar endereço;0;;CENTRO;TOCANTINIA;TO;77640000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-956445153;-4837481096
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;104;b4513880-a161-4107-a54a-9296c5371b46;013.AGEATTOC;Agência de Atendimento de Tocantinópolis;1;atualizar endereço;0;;CENTRO;TOCANTINOPOLIS;TO;77900000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-632894794;-4742165918
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;105;5432ea9c-3ebd-477b-8782-206f26083db9;013.AGEATTUP;Agência de Atendimento de Tupirama;1;atualizar endereço;0;;CENTRO;TUPIRAMA;TO;77704000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-897564303;-4819079467
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;106;7e1136e1-7c5a-43f6-8726-a52a9cbf5f6e;013.AGEATWND;Agência de Atendimento de Wanderlândia;1;atualizar endereço;0;;CENTRO;WANDERLANDIA;TO;77860000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-684948572;-479647085
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;107;b84c575b-9af2-40d6-8a5f-cab6d78302d7;013.AGEATXMB;Agência de Atendimento de Xambioá;1;atualizar endereço;0;;CENTRO;XAMBIOA;TO;77880000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-641120672;-4853398846
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;108;af66b5e4-b3c7-4f90-85f0-a6ff08416395;013.AGEATMRT;Agência de Atendimento Marianópolis do Tocantins;1;atualizar endereço;0;;CENTRO;MARIANOPOLIS DO TOCANTINS;TO;77675000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-979543649;-4965511813
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;109;54c7cfbc-3b83-476f-bc74-a1b510be8a2b;013.AGEATSTT;Agência de Atendimento Santa Tereza do Tocantins;1;atualizar endereço;0;;CENTRO;SANTA TEREZA DO TOCANTINS;TO;77615000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1027890999;-4781177066
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;110;32f39b28-b07d-46a4-8a5e-4f0fa4329aec;013.AGEATSAV;Agência de Atendimento São Valério da Natividade;1;atualizar endereço;0;;CENTRO;SAO VALERIO;TO;77390000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1197007434;-4823490028
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;111;fd9b4317-44d8-42be-b168-9d56ac5cec28;013.AGECON;Agente de Contratação;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;112;ec5dd807-b3e4-41d5-945b-74a1accad441;013.ASAP;Assessoria de Análises e Pesquisas;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;113;2267d411-bcf2-4199-bd60-b50e926b92f3;013.ASGAB;Assessoria de Gabinete II - Gab do Secretário;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;114;094eb4ab-f500-4ea7-9334-c015a01357ea;013.ASGAB III;Assessoria de Gabinete III - Gab do Sec Ex Tesouro;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;115;5e8cc05e-5548-45e5-a244-4e48f36e371b;013.ASGABIII1;Assessoria de Gabinete III -Gabinete do Secretário;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-4833621811
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;116;62d11352-0bb5-4c12-98b2-8048ceb654df;013.ASGABIII3;Assessoria de Gabinete III-Gab Sec Ex Gest Tribut;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-4833621812
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;117;615a7445-b5aa-47fa-bac8-c03db34ce573;013.ASGEST;Assessoria de Gestão Estratégica (PROFISCO);1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;118;48a6e238-1d09-43f6-bd53-57f40da6cc9a;013.ASIP;Assessoria de Integração e Pesquisa;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;119;11231448-e74e-44c8-8cb6-1a39de927dad;013.ASLAF;Assessoria de Laboratório Forense;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;120;d003ef80-866d-41e5-a564-37f65aa540db;013.ASPLA;Assessoria de Planejamento;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;121;fbdd5df3-5d14-4a12-9f13-a57b83752429;013.ASPOT;Assessoria de Política Tributária;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;122;0c054287-ccd7-4f44-bb67-0b2b2d173f38;013.ASMED;Assessoria de Social Media e Design;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;123;5af06809-6b68-471f-b674-1c08f12a732b;013.ASCOM;Assessoria Econômica;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;124;10581c52-94ce-4f37-896d-23aea1589b62;013.ASJUR;Assessoria Jurídica;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;125;c79c8efa-4da5-4b54-af38-c1ad8bf35cb3;013.CEFIS;Central de Execuções Fiscais;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;126;ccf72699-99a6-43c3-8360-6644d7af8998;013.CEFIS2;Central de Execuções Fiscais - Gurupi;1;atualizar endereço;0;;CENTRO;GURUPI;TO;77440490;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-117199638;-4907489369
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;127;9a695f56-3718-47b0-8698-da62486e883c;013.CHASCOM;Chefia da Assessoria de Comunicação;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;128;427708af-df5e-4e33-908d-9fe8963e5698;013.CATF;Chefia da Assessoria Técnica Fazendária;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;129;cfce7782-e927-4288-bc89-29e1b8178cee;013.CHECOM;Chefia de Assessoria de Comunicação;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;130;ec33d982-6f74-4d7d-b248-4caee5d0070c;013.CAGEF;Chefia de Assessoria de Gestão dos Fundos;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;131;3ead1031-5ccd-4382-b782-d7a73dd4e19a;013.CRADALV;Coordenadoria Regional de Administração - Alvorada;1;atualizar endereço;0;;CENTRO;ALVORADA;TO;77480000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1249298486;-4913165217
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;132;96ff2cd2-d88d-460c-b8ea-373e1812ff7b;013.CRADARA;Coordenadoria Regional de Administração - Araguaína;1;atualizar endereço;0;;CENTRO;ARAGUAINA;TO;77804180;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-718790788;-4821020785
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;133;481ff9cc-8528-4faf-8d83-bef94d76b3d6;013.CRADAGI;Coordenadoria Regional de Administração - Araguatins;1;atualizar endereço;0;;CENTRO;ARAGUATINS;TO;77950000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-564611309;-4811789532
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;134;24c36c36-11f7-49d1-a5ed-789f600d3017;013.CRADCOL;Coordenadoria Regional de Administração - Colinas;1;atualizar endereço;0;;CENTRO;COLINAS DO TOCANTINS;TO;77760000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-805561687;-4847679668
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;135;f14b9df8-ad8d-4187-8df5-cc482b080c31;013.CRF;Coordenadoria Regional de Administração - Gurupi;1;atualizar endereço;0;;CENTRO;GURUPI;TO;77405160;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-117199638;-4907489369
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;136;bf57edf8-913b-4f27-8ae6-9481c65fdef8;013.CRAMIRAC;Coordenadoria Regional de Administração - Miracema;1;atualizar endereço;0;;CENTRO;MIRACEMA DO TOCANTINS;TO;77650000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-955909616;-4840757681
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;137;6d14a723-018e-4b15-a1cb-744275cdc0da;013.CRADPAL;Coordenadoria Regional de Administração - Palmas;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;138;abaed082-9516-41aa-b5ae-4bef60aab26e;013.CRADPTO;Coordenadoria Regional de Administração - Paraiso;1;atualizar endereço;0;;CENTRO;PARAISO DO TOCANTINS;TO;77600000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1017021889;-4888231481
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;139;fba180e3-08a2-43dc-a5b8-31e871c208a4;013.CRAPEDRA;Coordenadoria Regional de Administração - Pedro Afonso;1;atualizar endereço;0;;CENTRO;PEDRO AFONSO;TO;77712000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-897251189;-4817708802
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;140;bc470463-4e70-41d2-889c-bad2cf42df57;013.CRADPNA;Coordenadoria Regional de Administração - Porto Nacional;1;atualizar endereço;0;;CENTRO;PORTO NACIONAL;TO;77500-000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-107098676;-4840929633
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;141;e651a94d-0d31-4429-a658-a0ad9181d329;013.CRADTAG;Coordenadoria Regional de Administração - Taguatinga;1;atualizar endereço;0;;CENTRO;TAGUATINGA;TO;77320000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1240913505;-4643140623
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;142;0b55cc78-f1a4-499a-b4e2-ffb0e115ebc2;013.CRADTOC;Coordenadoria Regional de Administração - Tocantinópolis;1;atualizar endereço;0;;CENTRO;TOCANTINOPOLIS;TO;77900000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-632894794;-4742165918
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;143;7a07586d-1bfc-4b5e-ae92-b88cc8d94fc6;013.CRAALV;Coordenadoria Regional de Arrecadação - Alvorada;1;atualizar endereço;0;;CENTRO;ALVORADA;TO;77480000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1249298486;-4913165217
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;144;b6210e76-671b-422f-8191-6068a89a085f;013.CRAARA;Coordenadoria Regional de Arrecadação - Araguaína;1;atualizar endereço;0;;CENTRO;ARAGUAINA;TO;77804180;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-718790788;-4821020785
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;145;1afa7d5c-c555-4971-a855-c638f14b5401;013.CRAAGUAT;Coordenadoria Regional de Arrecadação - Araguatins;1;atualizar endereço;0;;CENTRO;ARAGUATINS;TO;77950000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-564611309;-4811789532
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;146;62b7df5a-5b11-43c6-9ad3-ef30184f31d0;013.CRACOL;Coordenadoria Regional de Arrecadação - Colinas;1;atualizar endereço;0;;CENTRO;COLINAS DO TOCANTINS;TO;77760000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-805561687;-4847679668
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;147;6ab56c78-1da2-42ac-b36c-e25e3de5faba;013.CRAGUR;Coordenadoria Regional de Arrecadação - Gurupi;1;atualizar endereço;0;;CENTRO;GURUPI;TO;77400000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-117199638;-4907489369
04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;148;b40374b3-ad05-4931-8f6a-3884f066ffd2;013.CRAMIT;Coordenadoria Regional de Arrecadação - Miracema;1;atualizar endereço;0;;CENTRO;MIRACEMA DO TOCANTINS;TO;77650000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-955909616;-4840757681
