id;orgao_id;codigo_setor;nome_setor;ativo;logradouro;numero;complemento;bairro;cidade;estado;cep;telefone;email;data_criacao;data_atualizacao;latitude;longitude
87;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATRIC;Agência de Atendimento de Riachinho;1;atualizar endereço;0;;CENTRO;RIACHINHO;TO;77893000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-644324412;-481379494
88;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATRBO;Agência de Atendimento de Rio dos Bois;1;atualizar endereço;0;;CENTRO;RIO DOS BOIS;TO;77655000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-934391232;-4853537118
89;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATRSO;Agência de Atendimento de Rio Sono;1;atualizar endereço;0;;CENTRO;RIO SONO;TO;77635000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-934648625;-4789577062
90;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATSAN;Agência de Atendimento de Sandolândia;1;atualizar endereço;0;;CENTRO;SANDOLANDIA;TO;77478000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1254003509;-4992708504
91;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATSFE;Agência de Atendimento de Santa Fé do Araguaia;1;atualizar endereço;0;;CENTRO;SANTA FE;TO;77848000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-715015862;-4869158381
92;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATSMA;Agência de Atendimento de Santa Maria do Tocantins;1;atualizar endereço;0;;CENTRO;SANTA MARIA DO TOCANTINS;TO;77716000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-877554418;-4774675928
93;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATSRI;Agência de Atendimento de Santa Rita do Tocantins;1;atualizar endereço;0;;CENTRO;SANTA RITA DO TOCANTINS;TO;77565000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1086434874;-4890788632
94;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATSRO;Agência de Atendimento de Santa Rosa do Tocantins;1;atualizar endereço;0;;CENTRO;SANTA ROSA DO TOCANTINS;TO;77375000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1144783843;-4811676945
95;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATSBT;Agência de Atendimento de São Bento do Tocantins;1;atualizar endereço;0;;CENTRO;SAO BENTO DO TOCANTINS;TO;77958000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-602875052;-4792419609
96;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATSMT;Agência de Atendimento de São Miguel do Tocantins;1;atualizar endereço;0;;CENTRO;SAO MIGUEL;TO;77925-000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-555187425;-4757782232
97;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATSIL;Agência de Atendimento de Silvanópolis;1;atualizar endereço;0;;CENTRO;SILVANOPOLIS;TO;77580000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1114963657;-4817373238
98;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATSNT;Agência de Atendimento de Sitio Novo do Tocantins;1;atualizar endereço;0;;CENTRO;SITIO NOVO;TO;77940000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-56012818;-4763498621
99;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATTAB;Agência de Atendimento de Tabocão;1;atualizar endereço;0;;CENTRO;FORTALEZA DO TABOCAO;TO;77708000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-905745883;-4852028542
100;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATTAG;Agência de Atendimento de Taguatinga;1;atualizar endereço;0;;CENTRO;TAGUATINGA;TO;77320000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1240913505;-4643140623
101;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATTAL;Agência de Atendimento de Talismã;1;atualizar endereço;0;;CENTRO;TALISMA;TO;77483000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1279811766;-4909249063
102;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATTAQ;Agência de Atendimento de Taquaralto;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
103;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATTCN;Agência de Atendimento de Tocantínia;1;atualizar endereço;0;;CENTRO;TOCANTINIA;TO;77640000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-956445153;-4837481096
104;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATTOC;Agência de Atendimento de Tocantinópolis;1;atualizar endereço;0;;CENTRO;TOCANTINOPOLIS;TO;77900000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-632894794;-4742165918
105;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATTUP;Agência de Atendimento de Tupirama;1;atualizar endereço;0;;CENTRO;TUPIRAMA;TO;77704000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-897564303;-4819079467
106;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATWND;Agência de Atendimento de Wanderlândia;1;atualizar endereço;0;;CENTRO;WANDERLANDIA;TO;77860000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-684948572;-479647085
107;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATXMB;Agência de Atendimento de Xambioá;1;atualizar endereço;0;;CENTRO;XAMBIOA;TO;77880000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-641120672;-4853398846
108;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATMRT;Agência de Atendimento Marianópolis do Tocantins;1;atualizar endereço;0;;CENTRO;MARIANOPOLIS DO TOCANTINS;TO;77675000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-979543649;-4965511813
109;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATSTT;Agência de Atendimento Santa Tereza do Tocantins;1;atualizar endereço;0;;CENTRO;SANTA TEREZA DO TOCANTINS;TO;77615000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1027890999;-4781177066
110;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGEATSAV;Agência de Atendimento São Valério da Natividade;1;atualizar endereço;0;;CENTRO;SAO VALERIO;TO;77390000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1197007434;-4823490028
111;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.AGECON;Agente de Contratação;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
112;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.ASAP;Assessoria de Análises e Pesquisas;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
113;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.ASGAB;Assessoria de Gabinete II - Gab do Secretário;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
114;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.ASGAB III;Assessoria de Gabinete III - Gab do Sec Ex Tesouro;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
115;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.ASGABIII1;Assessoria de Gabinete III -Gabinete do Secretário;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-4833621811
116;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.ASGABIII3;Assessoria de Gabinete III-Gab Sec Ex Gest Tribut;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-4833621812
117;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.ASGEST;Assessoria de Gestão Estratégica (PROFISCO);1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
118;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.ASIP;Assessoria de Integração e Pesquisa;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
119;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.ASLAF;Assessoria de Laboratório Forense;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
120;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.ASPLA;Assessoria de Planejamento;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
121;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.ASPOT;Assessoria de Política Tributária;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
122;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.ASMED;Assessoria de Social Media e Design;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
123;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.ASCOM;Assessoria Econômica;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
124;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.ASJUR;Assessoria Jurídica;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
125;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CEFIS;Central de Execuções Fiscais;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
126;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CEFIS2;Central de Execuções Fiscais - Gurupi;1;atualizar endereço;0;;CENTRO;GURUPI;TO;77440490;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-117199638;-4907489369
127;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CHASCOM;Chefia da Assessoria de Comunicação;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
128;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CATF;Chefia da Assessoria Técnica Fazendária;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
129;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CHECOM;Chefia de Assessoria de Comunicação;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
130;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CAGEF;Chefia de Assessoria de Gestão dos Fundos;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
131;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRADALV;Coordenadoria Regional de Administração - Alvorada;1;atualizar endereço;0;;CENTRO;ALVORADA;TO;77480000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1249298486;-4913165217
132;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRADARA;Coordenadoria Regional de Administração - Araguaína;1;atualizar endereço;0;;CENTRO;ARAGUAINA;TO;77804180;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-718790788;-4821020785
133;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRADAGI;Coordenadoria Regional de Administração - Araguatins;1;atualizar endereço;0;;CENTRO;ARAGUATINS;TO;77950000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-564611309;-4811789532
134;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRADCOL;Coordenadoria Regional de Administração - Colinas;1;atualizar endereço;0;;CENTRO;COLINAS DO TOCANTINS;TO;77760000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-805561687;-4847679668
135;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRF;Coordenadoria Regional de Administração - Gurupi;1;atualizar endereço;0;;CENTRO;GURUPI;TO;77405160;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-117199638;-4907489369
136;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRAMIRAC;Coordenadoria Regional de Administração - Miracema;1;atualizar endereço;0;;CENTRO;MIRACEMA DO TOCANTINS;TO;77650000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-955909616;-4840757681
137;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRADPAL;Coordenadoria Regional de Administração - Palmas;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
138;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRADPTO;Coordenadoria Regional de Administração - Paraiso;1;atualizar endereço;0;;CENTRO;PARAISO DO TOCANTINS;TO;77600000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1017021889;-4888231481
139;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRAPEDRA;Coordenadoria Regional de Administração - Pedro Afonso;1;atualizar endereço;0;;CENTRO;PEDRO AFONSO;TO;77712000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-897251189;-4817708802
140;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRADPNA;Coordenadoria Regional de Administração - Porto Nacional;1;atualizar endereço;0;;CENTRO;PORTO NACIONAL;TO;77500-000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-107098676;-4840929633
141;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRADTAG;Coordenadoria Regional de Administração - Taguatinga;1;atualizar endereço;0;;CENTRO;TAGUATINGA;TO;77320000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1240913505;-4643140623
142;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRADTOC;Coordenadoria Regional de Administração - Tocantinópolis;1;atualizar endereço;0;;CENTRO;TOCANTINOPOLIS;TO;77900000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-632894794;-4742165918
143;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRAALV;Coordenadoria Regional de Arrecadação - Alvorada;1;atualizar endereço;0;;CENTRO;ALVORADA;TO;77480000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1249298486;-4913165217
144;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRAARA;Coordenadoria Regional de Arrecadação - Araguaína;1;atualizar endereço;0;;CENTRO;ARAGUAINA;TO;77804180;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-718790788;-4821020785
145;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRAAGUAT;Coordenadoria Regional de Arrecadação - Araguatins;1;atualizar endereço;0;;CENTRO;ARAGUATINS;TO;77950000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-564611309;-4811789532
146;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRACOL;Coordenadoria Regional de Arrecadação - Colinas;1;atualizar endereço;0;;CENTRO;COLINAS DO TOCANTINS;TO;77760000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-805561687;-4847679668
147;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRAGUR;Coordenadoria Regional de Arrecadação - Gurupi;1;atualizar endereço;0;;CENTRO;GURUPI;TO;77400000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-117199638;-4907489369
148;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRAMIT;Coordenadoria Regional de Arrecadação - Miracema;1;atualizar endereço;0;;CENTRO;MIRACEMA DO TOCANTINS;TO;77650000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-955909616;-4840757681
149;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRAPAL;Coordenadoria Regional de Arrecadação - Palmas;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
150;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRAPTO;Coordenadoria Regional de Arrecadação - Paraiso;1;atualizar endereço;0;;CENTRO;PARAISO DO TOCANTINS;TO;77600000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1017021889;-4888231481
151;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRAPEAF;Coordenadoria Regional de Arrecadação - Pedro Afonso;1;atualizar endereço;0;;CENTRO;PEDRO AFONSO;TO;77712000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-897251189;-4817708802
152;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRAPON;Coordenadoria Regional de Arrecadação - Porto Nacional;1;atualizar endereço;0;;CENTRO;PORTO NACIONAL;TO;77500-000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-107098676;-4840929633
153;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRATAG;Coordenadoria Regional de Arrecadação - Taguatinga;1;atualizar endereço;0;;CENTRO;TAGUATINGA;TO;77320000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1240913505;-4643140623
154;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRATOC;Coordenadoria Regional de Arrecadação - Tocantinópolis;1;atualizar endereço;0;;CENTRO;TOCANTINOPOLIS;TO;77900000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-632894794;-4742165918
155;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRFALV;Coordenadoria Regional de Fiscalização - Alvorada;1;atualizar endereço;0;;CENTRO;ALVORADA;TO;77480000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1249298486;-4913165217
156;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRFARA;Coordenadoria Regional de Fiscalização - Araguaína;1;atualizar endereço;0;;CENTRO;ARAGUAINA;TO;77804180;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-718790788;-4821020785
157;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRFAGI;Coordenadoria Regional de Fiscalização - Araguatins;1;atualizar endereço;0;;CENTRO;ARAGUATINS;TO;77950000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-564611309;-4811789532
158;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRFCOL;Coordenadoria Regional de Fiscalização - Colinas;1;atualizar endereço;0;;CENTRO;COLINAS DO TOCANTINS;TO;77760000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-805561687;-4847679668
159;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRFGUR;Coordenadoria Regional de Fiscalização - Gurupi;1;atualizar endereço;0;;CENTRO;GURUPI;TO;77410-010;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-117199638;-4907489369
160;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRFMIT;Coordenadoria Regional de Fiscalização - Miracema;1;atualizar endereço;0;;CENTRO;MIRACEMA DO TOCANTINS;TO;77650000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-955909616;-4840757681
161;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRFPAL;Coordenadoria Regional de Fiscalização - Palmas;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
162;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRFPTO;Coordenadoria Regional de Fiscalização - Paraiso;1;atualizar endereço;0;;CENTRO;PEDRO AFONSO;TO;77712000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-897251189;-4817708802
163;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRFPEF;Coordenadoria Regional de Fiscalização - Pedro Afonso;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
164;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRFPNA;Coordenadoria Regional de Fiscalização - Porto Nacional;1;atualizar endereço;0;;CENTRO;PORTO NACIONAL;TO;77500-000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-107098676;-4840929633
165;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRFTAG;Coordenadoria Regional de Fiscalização - Taguatinga;1;atualizar endereço;0;;CENTRO;TAGUATINGA;TO;77320000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1240913505;-4643140623
166;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.CRFTOC;Coordenadoria Regional de Fiscalização - Tocantinópolis;1;atualizar endereço;0;;CENTRO;TOCANTINOPOLIS;TO;77900000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-632894794;-4742165918
167;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.COFAZ;Corregedoria Fazendária;1;atualizar endereço;0;;CENTRO;PALMAS;TO;77001908;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;14/10/2025 09:26;14/11/2025 08:15;-1018257356;-483362181
168;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.DRREAT;Delegacia Regional de Fiscalização - Alvorada;1;Rua 15 de novembro, s/n;S/N;;CENTRO;ALVORADA;TO;77480000;63 - 3027-3042;drfalvorada@sefaz.to.gov.br;14/10/2025 09:26;14/10/2025 09:26;-1249298486;-4913165217
169;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.DRFARA;Delegacia Regional de Fiscalização - Araguaína;1;Rua 7 de Setembro, s/n;S/N;;CENTRO;ARAGUAINA;TO;77795000;63 -3027-3420;drfaraguaina@sefaz.to.gov.br;14/10/2025 09:26;14/10/2025 09:26;-718790788;-4821020785
170;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.DRFAGI;Delegacia Regional de Fiscalização - Araguatins;1;Rua Floriano Peixoto;558;;CENTRO;ARAGUATINS;TO;77950000;63 - 3027-3231;drfaraguatins@sefaz.to.gov.br;14/10/2025 09:26;14/10/2025 09:26;-564611309;-4811789532
171;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.DRRECT;Delegacia Regional de Fiscalização - Colinas do Tocantins;1;Rua Raimundo Pereira dos Santos;1723;;CENTRO;COLINAS DO TOCANTINS;TO;77760000;63 - 3027-3483;drfcolinas@sefaz.to.gov.br;14/10/2025 09:26;14/10/2025 09:26;-805561687;-4847679668
172;04e86ec7-8fdd-4e80-ade9-1d4eb45447a3;013.DRREG;Delegacia Regional de Fiscalização - Gurupi;1;Av. Espírito Santo com Rua 6,;1194;;CENTRO;GURUPI;TO;77403100;63 - 3027-3200;drfgurupi@sefaz.to.gov.br;14/10/2025 09:26;14/10/2025 09:26;-117199638;-4907489369
